AccountID,NumTransactions,AvgAmount,MaxAmount,TotalIn,MaxIn,TotalOut,MaxCashOut,MaxDebit,MaxTransfer,MaxPayment,MaxFreqH,MaxFreqD
C8898102977,304,132638.93019736843,2949921.33,16533689.07,368491.25,23788545.71,271716.94,30894.58,2949921.33,21488.87,8,52
C8898822769,209,116679.87253588517,896082.32,13644538.32,353792.27,10741555.04,237754.55,19588.65,896082.32,32736.29,6,39
C8899171506,169,173522.9828994083,3710275.66,7267135.98,368900.75,22058248.13,228843.83,0.0,3710275.66,19471.8,5,36
C8900533160,246,121036.7306097561,2166604.54,14080459.33,371667.39,15694576.4,216214.65,25233.03,2166604.54,22112.41,5,32
C8901010793,270,137220.46655555555,1944692.1,19961786.1,291387.35,17087739.87,334349.95,0.0,1944692.1,23427.63,7,39
C8901658350,17,95963.61705882353,234534.45,1382579.64,234534.45,248801.85,111174.24,0.0,0.0,18536.24,2,3
C8906156956,16,85702.715,332107.71,324846.37,134217.16,1046397.07,233133.74,0.0,332107.71,7039.44,2,5
C8906198715,2,68179.565,133375.0,133375.0,133375.0,2984.13,0.0,2984.13,0.0,0.0,1,1
C8907151999,119,147130.43134453782,2541064.37,4978516.49,277686.71,12530004.84,244554.46,389.46,2541064.37,21456.04,4,22
C8910153693,93,105532.97043010753,3214074.21,3423653.73,268626.64,6390912.52,227416.93,2593.11,3214074.21,18471.63,5,18
C8910198198,165,165209.67272727273,3406582.25,14833243.28,327080.76,12426352.72,264281.28,14645.08,3406582.25,21739.24,7,27
C8910457884,5,231823.206,885046.56,143745.8,143745.8,1015370.23,104473.06,0.0,885046.56,21704.67,1,2
C8910481116,356,149068.50941011237,2977325.75,19194519.88,345314.38,33873869.47,222214.82,0.0,2977325.75,25155.28,10,53
C8911119980,136,119998.3348529412,1326196.54,9740847.7,390406.84,6578925.84,214700.5,5547.81,1326196.54,24127.05,5,22
C8911200493,146,138640.55821917808,1655783.92,5294738.47,370439.36,14946783.03,216053.51,0.0,1655783.92,19408.13,5,28
C8913619637,796,151261.6133919598,2244707.44,62052745.11,417519.47,58351499.15,319491.74,33263.48,2244707.44,38424.91,16,124
C8915183559,237,163425.538185654,2318553.8,21834396.58,342844.9,16897455.97,251346.36,0.0,2318553.8,15714.57,6,38
C8916148402,76,46091.02894736842,1492647.74,122182.81,122182.81,3380735.39,254195.22,37567.86,1492647.74,29701.32,5,12
C8916397265,22,201380.515,1427593.97,925050.93,305111.95,3505320.4,193094.7,0.0,1427593.97,22427.73,2,6
C8917026071,93,168876.0587096774,4639235.06,3579985.37,268926.51,12125488.09,248057.1,15045.76,4639235.06,36170.4,3,12
C8917121495,85,93230.20152941176,797170.65,2835169.44,280992.03,5089397.69,228244.79,181.01,797170.65,22611.18,3,15
C8917327236,9,147198.40444444446,727548.52,269271.79000000004,167221.73,1055513.85,162860.57,14695.09,727548.52,15717.98,1,2
C8918728768,24,73981.94041666666,210697.88,946723.32,210697.88,828843.25,161785.13,11322.88,0.0,13823.31,2,6
C8919816605,12,136274.94499999998,345248.6,1635299.34,345248.6,0.0,0.0,0.0,0.0,0.0,1,3
C8921346778,24,106368.0,277038.63,2070173.26,277038.63,482658.7400000001,168766.14,4259.23,0.0,5600.19,2,5
C8921984979,273,130576.48010989012,2542715.1,19604651.29,363598.34,16042727.78,249851.85,7240.09,2542715.1,23359.21,7,42
C8923999475,586,145394.7348464164,3946666.01,43957249.53,436437.5,41244065.09,305412.96,3568.91,3946666.01,22472.17,14,89
C8924148098,184,131149.30641304346,3749551.87,7662200.11,329649.13,16469272.27,247001.58,24987.02,3749551.87,27089.82,7,28
C8924962304,519,122203.66743737955,2343480.39,33738740.32,351425.36,29684963.08,266654.21,3329.9,2343480.39,29484.04,11,83
C8926092060,60,371170.37416666665,7250773.89,3659914.43,252410.77,18610308.02,206917.68,1855.83,7250773.89,22431.18,3,11
C8926606082,14,39435.11714285715,155632.54,252721.39,155632.54,299370.25,128004.46,12868.12,0.0,16242.1,2,3
C8926776110,110,112202.61190909092,723170.89,7885028.3,295100.25,4457259.01,217661.43,0.0,723170.89,27675.77,5,14
C8929866255,67,65220.95343283582,892222.49,573334.74,351617.4,3796469.14,209318.73,25875.15,892222.49,15908.25,3,8
C8930597215,50,138100.4326,1607084.29,2099397.04,292742.31,4805624.59,242152.62,4591.16,1607084.29,19304.65,2,9
C8931117930,183,130650.62043715846,2454204.84,9792400.61,288101.03,14116662.93,258026.1,2143.28,2454204.84,25715.03,5,29
C8931146016,6,110099.79,223926.37,658884.48,223926.37,1714.26,0.0,0.0,0.0,1714.26,1,1
C8931240388,129,119218.39930232558,680013.92,9222852.38,294242.79,6156321.13,304687.64,0.0,680013.92,26429.54,4,18
C8931714941,191,129988.4415183246,1668963.71,14083692.0,332256.34,10744100.33,254384.82,12546.63,1668963.71,29034.7,6,29
C8932658736,242,137506.84235537192,2340481.42,13914361.87,403276.54,19362293.98,266603.31,693.87,2340481.42,27382.96,6,44
C8933165482,111,159892.90549549548,2577618.51,6681162.28,322675.74,11066950.23,288498.27,6434.89,2577618.51,24534.79,5,25
C8934951201,187,142765.09208556148,2236486.59,11141960.48,347035.44,15555111.74,256230.43,6248.4,2236486.59,20263.47,7,31
C8935714003,26,134855.40846153846,275854.26,2836262.11,275854.26,669978.51,218067.32,0.0,256082.83,12871.71,3,6
C8935780893,15,88448.60666666667,197626.93,1318966.69,197626.93,7762.410000000001,0.0,6923.27,0.0,0.0,1,3
C8936914925,112,171479.61142857143,3320302.88,5508056.15,335222.61,13697660.33,283687.71,4449.53,3320302.88,23598.0,4,18
C8937496178,199,116253.81221105526,1896306.23,7005241.54,299366.87,16129267.09,263196.99,1522.66,1896306.23,24361.59,10,36
C8938630619,131,186919.3604580153,2328639.42,6601576.97,324452.71,17884859.25,288241.52,5857.64,2328639.42,22501.07,4,24
C8939367191,167,158638.04449101796,2052965.64,15280044.99,322089.96,11212508.44,255986.62,8598.65,2052965.64,20725.2,6,25
C8939837207,168,147066.88601190475,1566274.18,13886404.62,346527.39,10820832.23,225073.95,0.0,1566274.18,25192.62,6,30
C8941978981,232,155491.9410775862,3034128.66,19159557.85,301551.81,16914572.48,289184.95,1028.8,3034128.66,26157.16,6,38
C8942513008,64,116650.65484375,1242193.49,2611447.66,291232.68,4854194.25,185353.75,5417.31,1242193.49,24736.2,3,12
C8946046412,12,76472.77583333333,179371.64,740066.06,179371.64,177607.25,123320.53,0.0,9151.26,19757.95,2,3
C8946242943,5,96316.214,199113.12,68899.11,68899.11,412681.96,199113.12,0.0,0.0,22081.29,1,1
C8946592799,7,66517.31714285715,184084.23,413386.04,184084.23,52235.18,0.0,37424.09,0.0,5868.69,1,2
C8946626989,145,96162.55717241378,1089797.26,7312834.59,389327.73,6630736.2,274190.99,0.0,1089797.26,26875.42,5,23
C8948034452,158,144276.07462025314,2142031.83,12897180.57,299636.57,9898439.22,216207.12,9931.53,2142031.83,22148.44,6,24
C8948750296,60,129631.06433333334,745072.69,2357460.19,335268.32,5420403.67,239956.48,5295.04,745072.69,17704.66,3,15
C8949480017,102,171647.5244117647,2217336.41,5252909.59,287238.22,12255137.9,260610.16,0.0,2217336.41,19515.92,4,19
C8949866114,99,118063.70525252524,1060912.32,6193033.69,285124.16,5495273.13,218573.01,0.0,1060912.32,18697.24,4,18
C8950029282,33,120271.01272727273,313680.47,3636600.73,313680.47,332342.69,222493.71,0.0,0.0,7320.06,2,6
C8951086309,255,206237.13058823528,3560456.13,18267506.78,314432.85,34322961.52,255888.08,0.0,3560456.13,17596.65,9,41
C8951097872,535,147714.40138317755,2941725.07,41745466.07,408037.19,37281738.67,294029.82,2855.34,2941725.07,23609.24,12,81
C8952353627,251,157949.8170119522,4510480.71,13541381.94,303227.93,26104022.13,235371.28,19367.92,4510480.71,22489.97,6,40
C8952835306,68,129034.8226470588,1576206.09,2613603.32,313921.8,6160764.62,252027.93,0.0,1576206.09,21475.32,3,10
C8952933317,19,417921.23526315787,3576131.82,1385889.48,167065.1,6554613.99,193524.3,0.0,3576131.82,4918.58,2,5
C8953745466,38,90268.6597368421,280751.28,2898583.25,280751.28,531625.8200000001,169397.89,0.0,0.0,16285.84,2,8
C8954743305,97,124181.4186597938,2590080.56,3288185.99,326019.1,8757411.620000001,231592.84,10889.97,2590080.56,19347.52,4,12
C8954952794,51,156938.68843137255,1739356.69,4916853.54,370765.64,3087019.57,168158.51,0.0,1739356.69,21382.41,2,11
C8956587218,10,70481.55799999999,198460.61,676403.25,198460.61,28412.33,0.0,2686.89,0.0,13118.59,2,3
C8957337376,258,142300.96899224806,3578867.92,12247824.55,323375.79,24465825.45,292576.3,0.0,3578867.92,27215.95,8,39
C8957361004,14,64632.508571428574,157147.27,224440.08,119332.28,680415.0399999999,157147.27,0.0,0.0,15103.11,2,3
C8960382345,749,142887.8960213618,4023765.06,50304887.76,393001.9,56718146.36,310397.23,11952.0,4023765.06,24731.71,16,127
C8962707521,272,144430.01849264707,2565069.86,13977416.72,370871.67,25307548.31,305747.85,8495.24,2565069.86,24247.26,7,46
C8964146457,141,163463.3784397163,2733902.62,4694846.3,328514.99,18353490.06,318070.81,9984.65,2733902.62,18912.7,4,23
C8965369325,587,136648.33429301533,2593906.26,35462442.3,484680.39,44750129.93,367601.07,33144.4,2593906.26,26773.74,15,110
C8966254946,144,122120.80048611113,983839.99,10239105.52,377411.72,7346289.75,250177.44,0.0,983839.99,18359.06,7,26
C8966402555,215,128829.64609302326,1636798.05,12105567.62,316949.35,15592806.29,251034.46,1990.54,1636798.05,32021.75,6,37
C8968877354,228,182448.12719298244,3095784.6,13139072.71,369104.34,28459100.29,257437.71,27815.94,3095784.6,23319.47,6,41
C8969146389,132,163653.29530303032,3082005.63,6111559.22,360357.21,15490675.76,258281.77,775.23,3082005.63,23244.19,5,25
C8969626271,302,128365.22801324504,2008959.01,11625386.0,429014.22,27140912.86,328354.02,5016.46,2008959.01,21425.5,9,53
C8969729210,131,135584.61045801526,2763006.66,5805805.12,289219.61,11955778.85,298947.33,1763.23,2763006.66,22344.62,5,17
C8970384178,38,54098.96763157895,220259.88,1111967.66,220259.88,943793.11,193491.39,21653.57,0.0,13967.49,2,8
C8971274139,32,117528.29,382294.93,2681509.14,264822.91,1079396.14,201154.34,0.0,382294.93,2808.07,3,7
C8971386843,13,175960.48,520794.18,1766692.06,202984.66,520794.18,0.0,0.0,520794.18,0.0,1,3
C8972335693,59,178537.70118644065,3839370.1,2406043.54,238546.95,8127680.83,300943.42,0.0,3839370.1,24266.62,3,11
C8972749501,59,138228.72847457626,1997510.51,2291939.46,331574.9,5863555.52,264252.08,2250.45,1997510.51,17643.25,3,9
C8973023767,273,146496.73062271063,2981380.98,21785132.05,337313.26,18208475.41,311999.33,9105.39,2981380.98,21383.6,9,48
C8973262632,224,172812.76566964286,4204735.81,13718900.06,383832.22,24991159.45,278380.4,8408.15,4204735.81,19811.75,8,32
C8973486658,260,123596.27311538464,941298.47,17676736.59,364156.26,14458294.42,288898.02,1408.89,941298.47,17897.13,7,44
C8974444562,100,107732.7427,1319254.67,3398858.9,315426.71,7374415.37,222549.85,12659.39,1319254.67,20876.69,4,14
C8974514291,33,148551.65363636366,918187.17,2743584.17,248174.54,2158620.4000000004,286274.66,9433.87,918187.17,15848.59,2,4
C8974952096,91,161520.7676923077,2244192.58,4334741.03,270849.57,10363648.83,234478.54,3293.32,2244192.58,20626.64,3,13
C8976120718,58,120856.99793103448,969293.65,1732972.64,257108.29,5276733.24,240474.3,0.0,969293.65,19063.39,3,15
C8976275895,33,100893.79727272729,331305.02,1217295.78,196130.45,2112199.5300000003,282840.55,2533.66,331305.02,12406.02,3,7
C8977799463,626,134835.83960063898,2005808.42,43989051.3,448948.24,40418184.29,326399.97,25091.23,2005808.42,25478.14,14,105
C8977937987,659,134774.55086494688,2856623.38,46781938.2,502670.48,42034490.82,337325.06,7780.84,2856623.38,28061.09,13,109
C8979730598,30,163593.75866666666,1208367.33,1566315.54,278559.77,3341497.22,221020.97,11362.15,1208367.33,14305.3,2,6
C8981042838,35,98990.34228571429,309797.89,1612558.68,309797.89,1852103.3,256367.51,0.0,0.0,14625.41,2,7
C8983090691,200,162864.0306,2137558.59,11754276.21,306085.46,20818529.91,233481.68,0.0,2137558.59,26931.38,6,37
C8983120443,99,127431.21585858589,2359641.41,3854737.11,284967.01,8760953.26,271578.9,0.0,2359641.41,26568.83,5,17
C8984182446,49,121889.97530612243,1133978.22,4016936.21,289201.93,1955672.58,142679.71,0.0,1133978.22,10673.21,4,10
C8984471512,18,82265.33,824151.15,198348.65,96957.25,1282427.29,190333.85,6178.92,824151.15,16676.77,2,3
C8985110661,283,152154.24473498232,2234109.15,23199544.45,444789.2,19860106.81,326331.82,8760.25,2234109.15,24369.15,8,38
C8986681222,16,321568.55625,3346471.04,1445441.75,277098.54,3699655.15,0.0,6147.21,3346471.04,7286.72,2,4
C8988316163,102,142850.4911764706,2575961.1,3405273.05,306568.53,11165477.05,306607.22,0.0,2575961.1,21516.79,4,18
C8990914640,115,163010.18173913044,1523156.7,6635270.49,303439.58,12110900.41,243691.12,5620.53,1523156.7,18422.99,4,22
C8991385673,6,143124.97833333333,221039.8,673857.99,221039.8,184891.88,184891.88,0.0,0.0,0.0,1,2
C8991550781,155,119930.6109032258,1329096.82,10793433.4,301655.63,7795811.29,199719.59,0.0,1329096.82,25534.02,5,23
C8992840524,281,137390.37074733095,3203195.63,20783573.91,376761.47,17823120.27,271071.73,0.0,3203195.63,23974.79,7,39
C8994618698,199,155590.06236180905,3420381.92,9464763.63,370224.39,21497658.78,354767.33,0.0,3420381.92,23400.53,5,27
C8995543427,27,77718.02333333333,492885.26,673217.5,228148.89,1425169.13,204300.46,0.0,492885.26,15362.05,2,5
C8999227058,187,155478.13304812834,2403087.49,16052785.08,331358.68,13021625.8,266655.72,0.0,2403087.49,15274.33,5,23
C9000436712,158,152868.53392405063,4351086.86,11516935.02,276191.73,12636293.340000002,225661.59,0.0,4351086.86,36355.73,5,25
C9001436216,464,131580.6019612069,2863026.0,26325331.11,377120.83,34728068.2,244804.61,4626.01,2863026.0,24171.02,12,70
C9005517500,7,152785.55000000002,235158.22,1069498.85,235158.22,0.0,0.0,0.0,0.0,0.0,1,2
C9005902033,123,111263.34983739836,2061400.93,1948379.5,326639.13,11737012.53,226394.25,42431.32,2061400.93,42023.61,4,21
C9007451260,82,122526.81829268292,1267365.95,6507803.76,302298.24,3539395.34,151013.38,8351.44,1267365.95,19518.73,4,15
C9007795631,90,145456.43077777777,1541039.51,3854632.2,342245.89,9236446.57,274959.06,0.0,1541039.51,26911.19,3,13
C9007838553,149,169515.13644295302,1955746.87,10749541.39,340700.79,14508213.94,271533.94,0.0,1955746.87,21065.88,5,24
C9008358086,62,180169.29790322584,2120986.03,1543562.65,283092.71,9626933.82,242865.43,17356.72,2120986.03,19773.28,3,9
C9010062563,166,129476.37042168676,1430568.77,12369523.97,358503.61,9123553.52,236764.79,30243.21,1430568.77,22780.5,6,29
C9010243176,166,135950.65355421687,1735997.91,12966077.09,340713.55,9601731.4,288727.8,0.0,1735997.91,24121.22,6,28
C9010590238,104,106959.5703846154,505517.16,6955436.18,343628.27,4168359.14,327254.51,14529.53,505517.16,25661.8,4,20
C9011807352,114,136636.46078947367,957668.75,9290923.24,332308.16,6285633.29,260408.86,7080.92,957668.75,25096.97,4,19
C9011911516,36,195148.03972222225,2987174.16,1573382.7,287428.55,5451946.73,174655.07,11076.03,2987174.16,12451.6,2,6
C9013099441,199,146070.1811557789,1787059.5,16260228.59,442874.23,12807737.46,208075.87,5637.45,1787059.5,21725.46,7,24
C9013145976,269,146196.3647211896,2718523.75,21354225.65,376956.49,17972596.46,309906.67,4667.06,2718523.75,22558.04,9,37
C9013955382,306,151425.91156862743,3560380.4,20287466.99,355031.01,26048861.95,290890.26,11158.62,3560380.4,22734.96,6,46
C9015020853,48,206038.7175,2369891.24,1688322.43,274090.53,8201536.01,288409.23,6873.87,2369891.24,19244.53,2,10
C9015572305,269,121390.45817843868,1799001.63,12634993.61,309106.48,20019039.64,234608.73,5343.37,1799001.63,20094.59,7,42
C9015699289,608,140808.5274835526,2221429.18,44782681.14,393261.98,40828903.57,289117.2,16333.5,2221429.18,29894.32,15,96
C9015733760,55,95530.35036363636,1209703.06,1042331.35,280327.23,4211837.92,241151.47,4802.5,1209703.06,29553.37,3,8
C9016954358,93,121883.25118279568,984512.35,7230181.68,290065.17,4104960.68,227129.01,5329.48,984512.35,19146.95,4,12
C9017673657,10,178081.601,831527.46,894640.51,224456.82,886175.5,28386.39,0.0,831527.46,10182.18,1,3
C9017959779,58,307456.1620689655,3008666.48,7283754.06,324285.61,10548703.34,116634.11,0.0,3008666.48,7711.91,3,8
C9017990135,96,153335.3403125,4220617.7,6363722.1,331994.48,8356470.57,234488.69,0.0,4220617.7,11930.35,4,13
C9018953607,341,136725.7028445748,2485582.23,20633846.57,403008.8,25989618.1,260902.12,15623.81,2485582.23,22648.28,10,68
C9020354795,296,136355.2243243243,2004301.54,15985861.7,288926.26,24375284.7,263113.36,4993.15,2004301.54,24609.79,10,49
C9022768238,77,306680.29363636364,9172964.36,2920095.34,237281.77,20694287.27,228689.89,0.0,9172964.36,16285.04,5,16
C9023197163,96,152268.2075,2169562.47,8966114.27,408171.08,5651633.65,215613.34,13319.84,2169562.47,20074.5,4,14
C9023400761,44,144127.35840909093,822636.66,4621984.61,331073.03,1719619.16,145046.67,0.0,822636.66,15365.14,4,9
C9024483970,511,151076.1683365949,3310041.54,40127945.63,450862.51,37071976.39,247321.57,19140.33,3310041.54,23801.66,11,71
C9026202889,57,239049.76649122807,2089158.56,3567827.79,378399.83,10058008.9,210257.04,0.0,2089158.56,21027.76,3,9
C9027198543,3,60608.02666666667,120678.61,181824.08,120678.61,0.0,0.0,0.0,0.0,0.0,1,2
C9029307838,74,107384.29986486486,252666.63,5676097.08,243838.07,2270341.11,252666.63,4131.51,73326.59,17642.63,3,21
C9029799689,30,116573.317,451904.78,1695289.25,341858.83,1801910.26,236052.31,1843.59,451904.78,18369.34,3,8
C9029893202,72,31739.14208333333,245220.55,1389494.61,245220.55,895723.62,131504.35,4829.03,132332.11,20384.17,3,12
C9029939485,148,147712.25081081083,1750710.14,12679226.87,356690.37,9182186.25,248675.58,2504.43,1750710.14,17028.64,5,22
C9030595822,9,116190.29888888888,448832.55,362783.46,166281.23,682929.23,125369.51,8229.79,448832.55,3173.03,2,3
C9030607350,158,140290.31999999998,2527473.16,10176591.13,302532.92,11989279.43,241789.74,0.0,2527473.16,21088.65,6,28
C9030836554,81,145189.89407407408,1053836.08,7602801.22,276778.02,4157580.2,302697.39,0.0,1053836.08,21699.62,6,10
C9030976359,929,156398.76093649084,4314437.46,74915377.64,474217.43,70379071.27,279101.29,8369.54,4314437.46,30353.66,20,152
C9032705850,94,154663.0594680851,2237613.51,2325775.14,256584.15,12212552.45,258951.86,13851.49,2237613.51,20940.64,4,14
C9032968668,80,120155.769,1340541.22,3537774.27,266689.43,6074687.25,264334.33,8699.84,1340541.22,17526.66,4,10
C9033106948,263,157536.85513307984,2158899.11,16159294.46,403322.0,25272898.44,292848.06,14370.26,2158899.11,19662.33,7,52
C9033426551,473,139883.58255813952,2846530.85,35285611.05,355690.0,30879323.5,295436.03,15641.03,2846530.85,20242.51,10,80
C9034479302,354,126010.01542372882,2658888.95,15690219.49,421151.15,28917325.97,285749.72,18607.87,2658888.95,26352.94,9,69
C9037492574,265,130485.2203018868,3448798.68,18951882.73,410039.05,15626700.65,302793.72,5954.2,3448798.68,22654.11,7,46
C9039168974,194,140999.11309278352,2430066.05,9221878.56,350253.74,18131949.38,272361.9,4672.84,2430066.05,26024.87,5,24
C9039511580,45,102172.22355555557,787890.51,1697521.98,259248.59,2900228.08,256359.68,0.0,787890.51,22703.59,2,11
C9040427434,90,144450.3147777778,2138295.96,7938494.22,274452.16,5062034.11,221325.37,0.0,2138295.96,20174.74,3,16
C9040601228,375,127624.77061333333,1565456.06,21564718.81,363975.67,26294570.17,266057.13,5866.53,1565456.06,33346.38,11,62
C9041212468,69,100719.61231884058,521255.03,5018555.8,287146.63,1931097.45,194570.88,0.0,521255.03,15452.39,4,11
C9041386622,109,130239.6846788991,942362.73,8972242.61,358470.6,5223883.02,271012.45,0.0,942362.73,13651.78,5,21
C9043311351,21,523187.6942857143,3188373.02,1005744.83,310127.15,9981196.75,302899.84,9714.4,3188373.02,21569.4,2,4
C9043433968,355,139311.5161971831,2301272.36,19746076.51,393310.76,29709511.74,290874.88,4728.42,2301272.36,26160.26,12,54
C9043740600,55,146098.37618181817,2417745.18,1515287.5499999998,213686.61,6520123.14,266918.76,0.0,2417745.18,12858.09,3,10
C9044206049,86,135506.06639534884,2121706.2,4252629.61,270602.69,7400892.100000001,282109.34,1919.36,2121706.2,23102.8,4,12
C9044730747,31,126311.59322580644,1625064.18,840016.49,195853.71,3075642.9,214577.35,10021.11,1625064.18,23032.67,2,5
C9045277689,78,177790.15384615384,2463792.71,3420979.86,315724.7,10446652.14,213489.25,8539.95,2463792.71,18143.81,3,16
C9045652810,303,147117.62495049505,1648830.94,24143136.95,330104.77,20433503.41,302301.54,0.0,1648830.94,38526.1,10,54
C9045845034,279,163585.97157706093,2570747.57,24463470.46,347039.97,21177015.61,267457.49,6408.62,2570747.57,26791.04,7,47
C9046243655,197,174495.18416243655,2929761.22,11538487.91,296166.03,22837063.37,216535.85,6677.65,2929761.22,21125.77,5,30
C9046308558,162,137588.5589506173,2590658.77,5776725.88,318514.14,16512620.67,278577.03,1281.06,2590658.77,22628.11,7,26
C9046375629,523,151567.1004206501,3767410.78,33562153.46,468407.47,45707440.06,294382.54,8078.8,3767410.78,27276.82,12,95
C9047958879,243,151110.8248148148,2165960.89,19972603.28,359560.38,16747327.15,279135.41,8555.36,2165960.89,28733.83,7,41
C9048996436,3,380131.39,1133656.17,0.0,0.0,1140394.17,0.0,0.0,1133656.17,3662.07,1,1
C9049380046,134,152106.09776119405,2348903.88,8799722.19,311841.68,11582494.91,333250.48,2262.34,2348903.88,24934.75,5,20
C9050193536,137,171431.16240875912,2739037.64,6975843.94,320655.46,16510225.31,297540.05,13743.2,2739037.64,19667.5,5,16
C9051225421,19,188137.0447368421,1408738.61,486933.22,186495.69,3087670.63,239789.51,1829.38,1408738.61,14482.16,1,4
C9052399506,71,158760.48253521125,2933983.31,2427043.04,243799.13,8844951.22,234164.33,0.0,2933983.31,25050.49,4,11
C9053776099,79,203163.2559493671,2659178.1,3691818.16,299728.58,12358079.06,253610.62,0.0,2659178.1,26786.06,3,14
C9054558339,99,159586.36515151514,1802001.79,9049268.79,297717.42,6749781.36,285292.27,850.87,1802001.79,23148.2,3,18
C9055191651,36,133754.73944444445,772497.63,3561417.51,256510.78,1253753.11,208824.55,0.0,772497.63,13766.79,2,6
C9056587258,1793,132931.27688232012,2954925.26,120654529.54,369859.85,117691249.91,318281.53,7077.81,2954925.26,41386.44,32,292
C9057011207,245,154462.21685714286,2909738.22,11735256.99,301329.37,26107986.14,243939.17,1035.29,2909738.22,47262.28,8,40
C9059179639,84,211666.79369047616,4475072.56,5206756.39,295147.98,12573254.28,279889.45,6069.65,4475072.56,30330.25,2,14
C9061468190,44,108998.81568181816,259533.99,3814880.09,259533.99,981067.8,162302.82,0.0,0.0,8860.34,4,7
C9061975183,224,144291.86245535716,2260713.02,11339924.97,307871.23,20981452.22,321331.64,5965.25,2260713.02,26513.57,7,41
C9067604078,10,167098.539,598169.69,1046370.74,274359.1,624614.6499999999,1443.68,14744.4,598169.69,10256.88,1,2
C9067747699,78,146301.50666666665,1121452.27,6929341.64,339264.92,4482175.88,318910.23,3311.05,1121452.27,22157.46,4,16
C9068460335,286,170368.43227272728,3520864.71,19945011.24,441989.26,28780360.39,304558.65,10822.9,3520864.71,27972.99,7,47
C9069159241,266,132160.8989473684,1582908.78,19291491.01,327956.52,15863308.11,264572.85,0.0,1582908.78,19368.17,7,42
C9070221197,13,121594.20230769228,271934.18,1398709.33,271934.18,182015.3,85581.77,0.0,61332.73,17758.13,1,3
C9070267171,9,101500.24888888888,214818.73,905973.95,214818.73,7528.29,0.0,0.0,0.0,7528.29,1,2
C9071111177,228,136563.39942982455,2477138.06,10779796.54,375449.08,20356658.53,240568.81,10816.29,2477138.06,30534.34,7,39
C9071852330,69,182275.25507246377,1292279.0,5230497.91,298187.82,7346494.689999999,196890.08,0.0,1292279.0,20988.62,3,10
C9073184721,29,151396.0993103448,1177323.71,1306522.31,182934.26,3083964.57,211214.53,2725.37,1177323.71,11330.56,3,6
C9073311266,166,187261.48126506025,8759106.26,8474522.5,278769.01,22610883.39,256042.81,2618.09,8759106.26,22910.21,5,26
C9075697004,295,137996.8625762712,2616227.23,22234039.54,325935.93,18475034.92,266289.96,11277.56,2616227.23,29560.78,10,48
C9076626748,137,123335.02262773724,1816116.42,9944419.75,325140.02,6952478.35,320046.58,0.0,1816116.42,22124.69,5,17
C9077174990,9,65172.404444444444,125324.74,290958.52,125324.74,295593.12,107015.65,3594.48,108570.37,6135.26,1,3
C9078302730,56,129599.51785714286,2001277.63,2718003.85,304483.12,4539569.15,231963.85,5795.75,2001277.63,17439.59,3,13
C9078536773,68,178600.99470588236,1981956.97,7410679.36,346731.73,4734188.28,304679.45,0.0,1981956.97,14890.95,3,13
C9078921166,38,145597.9192105263,655730.95,4265403.69,331583.34,1267317.24,207531.95,3123.21,655730.95,13352.11,1,6
C9079755575,149,158923.79953020133,2225445.5,13522583.66,283662.73,10157062.47,228214.48,1731.93,2225445.5,22117.63,4,30
C9084343627,256,142856.8522265625,1999360.43,19934456.43,333009.26,16636897.74,282240.97,1933.61,1999360.43,18341.91,7,39
C9085231746,17,249930.81941176468,1543280.53,469979.43,198735.11,3778844.5,250039.26,8689.13,1543280.53,16109.67,2,4
C9085747704,68,278352.2917647059,3401271.82,5771027.0200000005,391832.83,13156928.82,159229.0,2720.77,3401271.82,15985.76,3,10
C9085883899,118,145153.8852542373,2253535.39,10279808.73,370373.89,6848349.73,254994.45,10087.91,2253535.39,18757.22,4,17
C9086136699,96,107857.51541666668,1850980.08,3435816.68,251592.82,6918504.8,264802.8,2349.11,1850980.08,18652.39,4,13
C9087077201,62,121327.85870967744,1396868.76,2785763.72,386289.88,4736563.5200000005,237500.99,0.0,1396868.76,22277.88,3,18
C9087399329,82,147046.16158536586,1147643.57,7596073.21,388414.83,4461712.04,289990.48,0.0,1147643.57,12969.16,5,13
C9087781935,83,165902.79192771084,3397972.81,7974550.76,291484.77,5795380.97,230454.85,0.0,3397972.81,21380.26,4,11
C9091117009,148,136486.58972972975,1957574.97,4106510.07,317772.46,16093505.21,236024.07,12780.88,1957574.97,20971.4,7,25
C9091457621,11,195537.65545454543,1094963.03,796513.37,215709.23,1354400.84,156767.23,0.0,1094963.03,14767.4,2,3
C9091956742,19,104719.69789473683,319360.89,1680363.11,319360.89,309311.15,164299.96,12580.05,0.0,18815.09,2,4
C9092348305,662,135317.79924471298,3408137.4,46869064.18,423803.17,42711318.92,305863.87,5471.47,3408137.4,27379.44,17,111
C9092640601,13,121398.64538461536,223231.84,1149482.61,205060.24,428699.78,223231.84,2157.04,0.0,2627.16,1,3
C9093647206,330,124662.52493939392,1846550.6,22215214.78,296620.03,18923418.45,307277.95,10168.92,1846550.6,24141.17,7,63
C9094730339,88,134703.63136363638,2514691.44,3498514.42,281842.34,8355405.140000001,258866.02,13388.08,2514691.44,16628.16,4,16
C9095062014,83,100553.81084337347,796333.12,5755953.18,260462.74,2590013.12,193649.69,0.0,796333.12,21629.51,3,16
C9095262936,273,119466.36706959708,1812033.01,17791715.02,331447.76,14822603.19,248284.89,3256.36,1812033.01,18635.42,9,36
